data,par_moeda,moeda_base,moeda_cotada,bid,ask,high,low,fonte,confiabilidade
2026-04-08,KPW-BRL,KPW,BRL,0.00559638,0.00560002,0.00564175,0.0055823,manual_or_alternative,low_liquidity_reference
2026-04-09,KPW-BRL,KPW,BRL,0.00560239,0.00560576,0.00565343,0.00555531,manual_or_alternative,low_liquidity_reference
2026-04-10,KPW-BRL,KPW,BRL,0.00561727,0.00562751,0.00565774,0.00559154,manual_or_alternative,low_liquidity_reference
2026-04-11,KPW-BRL,KPW,BRL,0.00561736,0.0056278,0.00564201,0.00559374,manual_or_alternative,low_liquidity_reference
2026-04-12,KPW-BRL,KPW,BRL,0.00562917,0.00563947,0.00567109,0.00557757,manual_or_alternative,low_liquidity_reference
2026-04-13,KPW-BRL,KPW,BRL,0.00562002,0.00562414,0.00567407,0.00558123,manual_or_alternative,low_liquidity_reference
2026-04-14,KPW-BRL,KPW,BRL,0.00567042,0.00567894,0.00572323,0.00564181,manual_or_alternative,low_liquidity_reference
2026-04-15,KPW-BRL,KPW,BRL,0.00563514,0.00564404,0.00567528,0.00558836,manual_or_alternative,low_liquidity_reference
2026-04-16,KPW-BRL,KPW,BRL,0.00566385,0.0056743,0.00570599,0.00564946,manual_or_alternative,low_liquidity_reference
2026-04-17,KPW-BRL,KPW,BRL,0.00569512,0.00569953,0.00574998,0.0056396,manual_or_alternative,low_liquidity_reference
2026-04-18,KPW-BRL,KPW,BRL,0.00567599,0.00568707,0.00568902,0.00564728,manual_or_alternative,low_liquidity_reference
2026-04-19,KPW-BRL,KPW,BRL,0.00572689,0.00573628,0.00577284,0.0057115,manual_or_alternative,low_liquidity_reference
2026-04-20,KPW-BRL,KPW,BRL,0.00574998,0.00575811,0.00576805,0.00571579,manual_or_alternative,low_liquidity_reference
2026-04-21,KPW-BRL,KPW,BRL,0.0057726,0.00577757,0.00578661,0.00575736,manual_or_alternative,low_liquidity_reference
2026-04-22,KPW-BRL,KPW,BRL,0.00577354,0.00578432,0.00581948,0.00571895,manual_or_alternative,low_liquidity_reference
2026-04-23,KPW-BRL,KPW,BRL,0.00576881,0.00577576,0.00579942,0.00574073,manual_or_alternative,low_liquidity_reference
2026-04-24,KPW-BRL,KPW,BRL,0.00576427,0.00577248,0.00579201,0.00571833,manual_or_alternative,low_liquidity_reference
2026-04-25,KPW-BRL,KPW,BRL,0.00577356,0.00578339,0.00582556,0.0057508,manual_or_alternative,low_liquidity_reference
2026-04-26,KPW-BRL,KPW,BRL,0.00580621,0.0058137,0.0058282,0.00579285,manual_or_alternative,low_liquidity_reference
2026-04-27,KPW-BRL,KPW,BRL,0.00581071,0.00581979,0.00584785,0.00576544,manual_or_alternative,low_liquidity_reference
2026-04-28,KPW-BRL,KPW,BRL,0.00578982,0.00579347,0.00584751,0.00573218,manual_or_alternative,low_liquidity_reference
2026-04-29,KPW-BRL,KPW,BRL,0.0058092,0.00581616,0.00586107,0.00578626,manual_or_alternative,low_liquidity_reference
2026-04-30,KPW-BRL,KPW,BRL,0.00583089,0.00584026,0.00588357,0.00578123,manual_or_alternative,low_liquidity_reference
2026-05-01,KPW-BRL,KPW,BRL,0.00584646,0.0058565,0.0058798,0.00579641,manual_or_alternative,low_liquidity_reference
2026-05-02,KPW-BRL,KPW,BRL,0.00586418,0.00587319,0.00588212,0.0058471,manual_or_alternative,low_liquidity_reference
2026-05-03,KPW-BRL,KPW,BRL,0.00585812,0.00586783,0.00589915,0.00582206,manual_or_alternative,low_liquidity_reference
2026-05-04,KPW-BRL,KPW,BRL,0.00583664,0.00584751,0.00587912,0.00580647,manual_or_alternative,low_liquidity_reference
